100, 19, 22, Red
35, 50, 46, Blue
9, 66, 87, Blue
76, 0, 93, Red
36, 55, 36, Blue
16, 83, 76, Blue
100, 8, 41, Red
29, 32, 69, Blue
8, 43, 0, Red
71, 26, 66, Red
18, 27, 27, Red
58, 69, 57, Blue
100, 26, 25, Red
41, 47, 23, Blue
25, 87, 21, Blue
100, 22, 34, Red
33, 52, 88, Blue
57, 13, 12, Red
27, 4, 10, Blue
52, 42, 33, Red
39, 100, 96, Blue
34, 95, 94, Blue
31, 85, 60, Blue
0, 56, 96, Blue
25, 70, 75, Blue
8, 61, 60, Blue
4, 33, 71, Blue
100, 30, 62, Red
34, 4, 40, Red
43, 100, 74, Blue
28, 83, 59, Blue
15, 85, 100, Blue
97, 37, 27, Red
39, 61, 51, Blue
24, 57, 100, Blue
81, 0, 48, Red
24, 77, 92, Blue
6, 28, 82, Blue
94, 49, 30, Red
90, 15, 66, Red
34, 77, 82, Blue
38, 75, 50, Blue
100, 5, 65, Red
15, 37, 49, Red
79, 0, 58, Red
30, 72, 39, Blue
26, 85, 92, Blue
45, 76, 100, Blue
73, 28, 51, Red
57, 60, 36, Blue
59, 75, 91, Blue
98, 27, 8, Red
31, 98, 44, Blue
20, 54, 93, Blue
14, 77, 58, Blue
27, 64, 58, Blue
100, 54, 3, Red
38, 100, 51, Blue
68, 97, 92, Blue
28, 100, 52, Blue
63, 54, 98, Blue
37, 57, 81, Blue
31, 100, 26, Blue
36, 85, 88, Blue
33, 76, 57, Blue
100, 17, 70, Red
49, 67, 86, Blue
26, 64, 42, Blue
100, 28, 27, Red
100, 9, 13, Red
53, 76, 0, Blue
37, 32, 84, Blue
38, 31, 46, Blue
59, 78, 65, Blue
41, 76, 41, Blue
0, 36, 43, Blue
36, 57, 59, Blue
91, 23, 36, Red
36, 100, 50, Blue
3, 84, 49, Blue
28, 96, 21, Blue
27, 81, 30, Blue
69, 56, 39, Red
42, 65, 93, Blue
38, 92, 61, Blue
37, 97, 75, Blue
22, 100, 62, Blue
34, 84, 30, Blue
40, 79, 65, Blue
38, 60, 85, Blue
45, 67, 100, Blue
24, 76, 50, Red
4, 80, 91, Blue
28, 66, 88, Blue
45, 61, 92, Blue
36, 91, 55, Blue
47, 70, 91, Blue
73, 1, 64, Red
51, 53, 26, Red
55, 81, 32, Blue
80, 15, 33, Red
20, 63, 82, Blue
14, 100, 55, Blue
21, 70, 33, Red
85, 42, 13, Red
27, 100, 56, Blue
25, 100, 73, Blue
31, 46, 66, Blue
28, 80, 71, Blue
87, 29, 57, Red
40, 88, 55, Blue
59, 89, 60, Blue
32, 56, 61, Red
42, 70, 82, Blue
48, 30, 27, Red
57, 33, 75, Red
66, 69, 81, Blue
32, 39, 49, Blue
1, 58, 48, Blue
25, 70, 49, Blue
16, 58, 5, Blue
25, 100, 62, Blue
33, 66, 36, Blue
100, 18, 37, Red
10, 71, 100, Blue
53, 91, 38, Blue
15, 58, 53, Blue
17, 76, 31, Blue
35, 64, 39, Blue
47, 22, 23, Red
61, 77, 62, Blue
20, 83, 9, Blue
54, 31, 48, Red
45, 95, 71, Blue
53, 40, 12, Red
34, 100, 53, Blue
69, 57, 32, Blue
67, 25, 53, Red
39, 94, 43, Blue
38, 83, 98, Blue
22, 17, 66, Red
8, 29, 78, Red
27, 44, 56, Blue
48, 8, 100, Blue
37, 77, 56, Blue
7, 66, 69, Blue
42, 70, 57, Blue
100, 36, 55, Red
14, 100, 31, Blue
9, 83, 37, Blue
59, 28, 60, Red
59, 18, 43, Red
93, 25, 33, Red
48, 53, 50, Red
51, 70, 48, Blue
71, 37, 33, Red
24, 100, 32, Blue
27, 39, 41, Blue
39, 100, 45, Blue
26, 97, 43, Blue
25, 100, 40, Blue
33, 47, 69, Blue
16, 73, 100, Blue
71, 6, 7, Red
100, 20, 54, Red
35, 0, 43, Red
94, 59, 0, Red
32, 77, 46, Blue
100, 44, 20, Red
33, 83, 47, Blue
42, 24, 0, Red
40, 75, 82, Blue
14, 64, 63, Blue
34, 50, 19, Red
19, 74, 72, Blue
100, 40, 19, Red
29, 18, 78, Blue
29, 90, 13, Blue
43, 71, 39, Blue
100, 30, 9, Red
28, 100, 35, Blue
38, 90, 34, Blue
31, 19, 37, Red
27, 75, 57, Blue
48, 23, 53, Red
63, 100, 43, Blue
100, 43, 75, Red
53, 77, 30, Blue
27, 45, 37, Blue
15, 94, 31, Blue
24, 57, 72, Blue
100, 12, 33, Red
48, 63, 49, Blue
34, 67, 83, Blue
27, 100, 38, Blue
22, 56, 59, Blue
35, 55, 53, Blue
100, 40, 86, Red
28, 66, 49, Blue
47, 87, 50, Blue
100, 56, 58, Red
64, 89, 38, Blue
26, 21, 0, Red
42, 100, 81, Blue
25, 65, 76, Blue
71, 42, 39, Red
31, 100, 85, Blue
39, 100, 80, Blue
100, 15, 12, Red
27, 39, 33, Blue
11, 40, 59, Blue
29, 82, 86, Blue
70, 32, 33, Red
30, 100, 62, Blue
49, 100, 43, Blue
43, 75, 52, Blue
31, 87, 100, Blue
31, 69, 83, Blue
30, 65, 14, Blue
43, 57, 10, Red
28, 13, 36, Red
23, 100, 48, Blue
63, 78, 55, Blue
78, 14, 100, Red
42, 87, 83, Blue
37, 75, 19, Blue
35, 69, 100, Blue
70, 25, 37, Red
14, 36, 82, Blue
75, 72, 0, Blue
39, 25, 58, Red
25, 25, 78, Blue
37, 83, 99, Blue
23, 77, 47, Blue
44, 40, 49, Blue
43, 70, 55, Blue
51, 24, 63, Red
47, 1, 23, Red
82, 29, 33, Red
100, 52, 25, Red
33, 64, 39, Blue
62, 23, 76, Blue
33, 90, 49, Blue
51, 59, 71, Blue
75, 33, 76, Red
2, 6, 1, Red
17, 100, 54, Blue
47, 46, 64, Blue
43, 69, 56, Blue
23, 57, 100, Blue
19, 66, 60, Blue
39, 61, 80, Blue
100, 27, 53, Red
62, 89, 57, Blue
40, 47, 41, Blue
45, 40, 83, Blue
43, 100, 51, Blue
41, 66, 51, Blue
34, 100, 56, Blue
13, 47, 78, Blue
31, 100, 52, Blue
71, 23, 82, Red
100, 27, 69, Red
93, 1, 60, Red
7, 64, 64, Blue
43, 66, 39, Blue
55, 44, 90, Blue
17, 74, 29, Blue
14, 87, 92, Blue
49, 90, 61, Blue
36, 82, 0, Blue
29, 98, 46, Blue
24, 91, 32, Blue
64, 24, 19, Red
48, 95, 31, Blue
81, 14, 87, Red
70, 33, 46, Red
39, 13, 61, Red
43, 53, 68, Blue
55, 94, 74, Blue
16, 94, 5, Blue
18, 71, 61, Blue
38, 69, 48, Blue
58, 39, 60, Blue
44, 100, 67, Blue
28, 45, 44, Blue
18, 84, 63, Blue
30, 77, 76, Blue
34, 88, 72, Blue
48, 0, 17, Red
27, 58, 79, Blue
63, 100, 51, Blue
31, 63, 48, Blue
91, 38, 65, Red
19, 100, 61, Blue
76, 41, 32, Red
36, 16, 62, Red
11, 100, 94, Blue
7, 63, 66, Blue
55, 100, 47, Blue
41, 99, 50, Blue
16, 100, 100, Blue
31, 49, 50, Blue
100, 13, 0, Red
100, 50, 42, Red
50, 7, 21, Red
21, 97, 49, Blue
28, 34, 50, Blue
17, 89, 49, Blue
42, 46, 82, Blue
67, 46, 46, Red
33, 62, 31, Blue
27, 31, 77, Blue
26, 73, 6, Blue
95, 37, 0, Red
38, 67, 29, Blue
76, 62, 67, Blue
45, 100, 30, Blue
71, 27, 70, Red
73, 100, 100, Blue
39, 100, 71, Blue
42, 41, 38, Blue
39, 100, 68, Blue
29, 72, 50, Blue
14, 61, 85, Blue
60, 12, 100, Red
60, 52, 97, Blue
29, 72, 34, Blue
38, 57, 69, Blue
8, 84, 27, Blue
39, 89, 12, Blue
37, 91, 68, Blue
37, 58, 57, Blue
18, 100, 45, Blue
45, 64, 67, Blue
0, 100, 58, Blue
33, 72, 50, Blue
34, 99, 49, Blue
31, 51, 34, Red
45, 19, 13, Red
13, 41, 81, Blue
84, 17, 0, Red
8, 58, 57, Blue
35, 100, 100, Blue
48, 100, 39, Blue
17, 50, 52, Blue
34, 62, 84, Blue
32, 62, 39, Blue
86, 0, 71, Red
