64, 60, 41, Red
59, 31, 15, Red
19, 91, 29, Blue
100, 50, 80, Red
57, 53, 62, Blue
87, 31, 19, Red
60, 8, 19, Red
80, 17, 23, Red
34, 77, 65, Blue
55, 58, 48, Blue
1, 92, 57, Blue
31, 100, 23, Blue
51, 74, 77, Blue
100, 38, 49, Red
54, 74, 58, Blue
90, 23, 74, Red
33, 69, 73, Blue
29, 99, 12, Blue
99, 15, 0, Red
100, 34, 28, Red
49, 3, 65, Red
39, 50, 53, Blue
53, 37, 25, Red
87, 9, 33, Red
26, 48, 76, Blue
32, 20, 27, Blue
57, 20, 28, Blue
19, 26, 89, Blue
26, 33, 64, Red
23, 78, 94, Blue
1, 90, 53, Blue
53, 52, 33, Red
32, 75, 76, Blue
49, 67, 100, Blue
90, 42, 74, Red
23, 59, 75, Blue
37, 91, 21, Blue
36, 100, 60, Blue
27, 46, 100, Blue
100, 36, 35, Red
44, 49, 44, Blue
11, 64, 64, Blue
58, 86, 64, Blue
88, 18, 0, Red
40, 90, 60, Blue
56, 87, 43, Blue
25, 58, 20, Blue
27, 62, 75, Blue
51, 42, 61, Red
10, 100, 58, Blue
100, 5, 20, Red
100, 40, 43, Red
74, 0, 65, Red
65, 41, 77, Red
43, 0, 39, Red
51, 99, 55, Blue
0, 0, 32, Red
100, 56, 47, Red
100, 35, 25, Red
59, 82, 34, Blue
20, 83, 39, Blue
87, 49, 99, Red
39, 97, 68, Blue
34, 100, 36, Blue
29, 42, 37, Blue
34, 0, 92, Red
75, 14, 38, Red
39, 77, 62, Blue
40, 71, 80, Blue
30, 85, 53, Blue
3, 77, 73, Blue
34, 67, 39, Blue
100, 0, 52, Red
44, 100, 54, Blue
51, 100, 26, Blue
27, 49, 74, Blue
90, 0, 30, Red
36, 100, 57, Blue
43, 78, 91, Blue
42, 35, 33, Blue
100, 26, 80, Red
37, 65, 36, Blue
24, 94, 76, Blue
37, 21, 52, Red
40, 100, 73, Blue
19, 100, 33, Blue
49, 29, 95, Red
77, 0, 28, Red
100, 59, 29, Red
46, 65, 81, Blue
54, 4, 36, Red
25, 72, 78, Blue
50, 31, 29, Red
28, 70, 58, Blue
17, 61, 73, Blue
100, 18, 37, Red
53, 75, 11, Blue
46, 100, 56, Blue
28, 56, 90, Blue
18, 73, 43, Blue
66, 19, 30, Red
11, 75, 36, Blue
25, 82, 47, Blue
51, 100, 72, Blue
26, 20, 5, Blue
46, 53, 46, Blue
34, 80, 100, Blue
40, 12, 77, Red
32, 86, 25, Blue
24, 99, 48, Blue
62, 70, 36, Blue
27, 68, 90, Blue
13, 63, 40, Blue
49, 72, 28, Blue
33, 100, 48, Blue
33, 100, 68, Blue
33, 51, 100, Blue
83, 13, 43, Red
80, 55, 32, Red
100, 50, 31, Red
44, 100, 84, Blue
38, 96, 61, Blue
22, 47, 66, Blue
100, 38, 64, Red
37, 90, 100, Blue
100, 18, 26, Red
100, 37, 38, Red
51, 90, 76, Blue
53, 95, 60, Blue
37, 100, 59, Blue
54, 84, 75, Blue
62, 25, 0, Red
26, 82, 63, Blue
95, 48, 66, Red
81, 37, 33, Red
100, 30, 3, Red
100, 63, 71, Red
31, 100, 33, Blue
55, 86, 71, Blue
63, 25, 50, Red
41, 98, 100, Blue
100, 69, 36, Red
10, 66, 57, Blue
22, 84, 52, Blue
94, 40, 0, Red
11, 67, 62, Blue
54, 95, 66, Blue
41, 66, 83, Blue
39, 68, 13, Blue
35, 100, 64, Blue
2, 11, 36, Red
36, 86, 29, Blue
5, 73, 60, Blue
49, 100, 54, Blue
31, 96, 31, Blue
36, 81, 24, Blue
42, 25, 80, Blue
27, 68, 70, Blue
44, 84, 58, Blue
35, 40, 78, Red
51, 57, 70, Blue
100, 35, 33, Red
20, 58, 74, Red
38, 94, 72, Blue
21, 71, 49, Blue
26, 100, 58, Blue
70, 42, 84, Red
30, 52, 53, Blue
80, 27, 21, Red
39, 52, 39, Blue
38, 98, 50, Blue
16, 79, 90, Blue
75, 53, 33, Red
32, 100, 92, Blue
33, 100, 2, Blue
51, 29, 27, Blue
64, 100, 100, Blue
0, 99, 90, Blue
70, 48, 92, Blue
19, 91, 75, Blue
61, 3, 41, Red
34, 48, 84, Blue
44, 75, 89, Blue
74, 9, 41, Red
27, 99, 62, Blue
100, 32, 44, Red
27, 83, 7, Blue
70, 41, 86, Red
30, 95, 16, Blue
59, 100, 52, Blue
45, 47, 69, Blue
76, 60, 46, Red
83, 39, 44, Red
40, 57, 63, Blue
35, 56, 69, Blue
89, 19, 100, Red
33, 96, 35, Blue
100, 13, 60, Red
24, 100, 79, Blue
94, 23, 34, Red
56, 53, 70, Blue
83, 62, 16, Red
0, 42, 39, Blue
27, 86, 72, Blue
27, 38, 71, Blue
89, 12, 45, Red
46, 100, 51, Blue
29, 70, 29, Blue
89, 65, 56, Red
35, 100, 51, Blue
72, 21, 22, Red
33, 72, 39, Blue
36, 100, 39, Blue
23, 46, 41, Blue
49, 100, 53, Blue
30, 100, 98, Blue
40, 80, 44, Blue
50, 54, 29, Blue
27, 46, 59, Red
19, 86, 79, Blue
52, 46, 36, Blue
15, 26, 24, Red
55, 94, 61, Blue
27, 100, 71, Blue
69, 11, 68, Red
31, 25, 0, Red
28, 67, 39, Blue
25, 5, 46, Red
91, 0, 22, Red
47, 38, 67, Blue
95, 22, 68, Red
87, 38, 11, Red
49, 81, 54, Blue
58, 57, 9, Blue
38, 28, 40, Red
76, 26, 61, Red
39, 92, 85, Blue
42, 100, 36, Blue
46, 40, 29, Blue
38, 66, 79, Blue
100, 78, 74, Red
12, 72, 81, Blue
8, 69, 41, Blue
34, 67, 34, Blue
89, 36, 40, Red
0, 50, 61, Red
39, 90, 60, Blue
17, 76, 31, Blue
34, 100, 67, Blue
16, 56, 65, Blue
87, 6, 18, Red
36, 47, 53, Blue
23, 50, 63, Blue
24, 100, 63, Blue
16, 83, 98, Blue
30, 46, 52, Blue
100, 92, 31, Red
30, 72, 40, Blue
49, 100, 68, Blue
52, 74, 25, Blue
49, 84, 44, Blue
27, 51, 100, Blue
27, 46, 20, Blue
27, 11, 31, Blue
38, 70, 90, Blue
33, 67, 77, Blue
89, 42, 81, Red
41, 20, 46, Red
100, 55, 71, Red
44, 50, 54, Blue
53, 59, 70, Blue
87, 15, 1, Red
0, 95, 47, Blue
0, 71, 78, Blue
24, 68, 74, Blue
35, 100, 100, Blue
100, 24, 53, Red
29, 68, 71, Blue
38, 90, 51, Blue
63, 32, 36, Red
18, 100, 60, Blue
48, 92, 73, Blue
66, 22, 15, Red
25, 88, 84, Blue
21, 69, 47, Blue
20, 79, 76, Blue
34, 53, 70, Blue
58, 38, 78, Red
28, 39, 79, Blue
43, 98, 79, Blue
29, 98, 55, Blue
45, 51, 65, Blue
35, 73, 44, Blue
42, 97, 78, Blue
21, 70, 31, Blue
47, 76, 98, Blue
67, 58, 40, Red
39, 100, 42, Blue
14, 100, 50, Blue
27, 64, 61, Blue
11, 100, 59, Blue
43, 45, 5, Blue
33, 20, 28, Red
37, 0, 43, Red
76, 38, 32, Red
45, 54, 100, Blue
37, 12, 52, Red
35, 87, 77, Blue
43, 74, 38, Blue
27, 74, 27, Blue
31, 79, 60, Blue
79, 90, 35, Blue
49, 9, 34, Red
81, 77, 35, Red
100, 5, 23, Red
46, 97, 17, Blue
28, 27, 73, Red
100, 21, 67, Red
18, 29, 61, Red
39, 0, 80, Red
67, 0, 51, Red
32, 8, 66, Red
34, 96, 63, Blue
66, 3, 68, Red
63, 100, 80, Blue
31, 75, 61, Blue
69, 100, 14, Blue
76, 42, 52, Red
54, 85, 68, Blue
63, 75, 35, Red
55, 73, 0, Blue
16, 90, 43, Blue
27, 100, 64, Blue
31, 80, 56, Blue
47, 81, 53, Blue
37, 84, 53, Blue
84, 54, 59, Red
45, 100, 61, Blue
14, 47, 91, Red
41, 100, 93, Blue
49, 63, 68, Blue
33, 100, 71, Blue
49, 45, 11, Blue
41, 83, 46, Blue
32, 69, 21, Blue
45, 100, 100, Blue
72, 100, 40, Blue
41, 100, 84, Blue
21, 63, 73, Blue
27, 32, 18, Blue
32, 55, 56, Blue
43, 68, 79, Blue
83, 66, 42, Red
7, 83, 57, Blue
32, 95, 41, Blue
12, 34, 96, Blue
75, 51, 23, Red
32, 100, 71, Blue
81, 63, 5, Red
30, 45, 72, Red
9, 53, 43, Red
100, 18, 15, Red
54, 28, 41, Red
37, 91, 100, Blue
11, 72, 24, Blue
52, 41, 61, Red
36, 77, 74, Blue
62, 90, 46, Blue
47, 95, 100, Blue
40, 48, 66, Blue
27, 52, 45, Blue
35, 92, 63, Blue
100, 26, 34, Red
46, 85, 61, Blue
61, 41, 68, Red
29, 97, 100, Blue
3, 64, 70, Blue
63, 25, 6, Red
34, 81, 95, Blue
57, 6, 31, Red
58, 11, 62, Red
35, 100, 59, Blue
9, 90, 57, Blue
41, 46, 55, Blue
33, 89, 72, Blue
36, 9, 64, Red
36, 76, 35, Blue
43, 100, 62, Blue
43, 77, 75, Blue
11, 41, 73, Blue
48, 60, 22, Blue
54, 5, 34, Red
100, 46, 80, Red
30, 73, 60, Blue
28, 100, 28, Blue
71, 70, 39, Blue
94, 59, 0, Red
20, 99, 53, Blue
11, 18, 0, Red
39, 69, 30, Blue
29, 45, 26, Blue
88, 28, 67, Red
100, 37, 0, Red
40, 87, 75, Blue
27, 52, 63, Blue
56, 60, 65, Blue
51, 31, 71, Blue
88, 6, 12, Red
52, 100, 72, Blue
32, 73, 33, Blue
87, 35, 26, Red
19, 100, 59, Blue
39, 100, 58, Blue
37, 42, 71, Blue
92, 32, 42, Red
24, 66, 85, Blue
69, 44, 36, Red
97, 5, 8, Red
83, 91, 100, Blue
26, 100, 67, Blue
73, 31, 33, Red
42, 76, 12, Blue
45, 69, 100, Blue
34, 66, 39, Blue
26, 24, 49, Blue
100, 17, 50, Red
35, 93, 41, Blue
15, 80, 56, Blue
28, 30, 42, Red
39, 31, 36, Red
52, 89, 80, Blue
42, 42, 72, Red
44, 100, 81, Blue
58, 67, 74, Red
85, 14, 100, Red
75, 0, 12, Red
37, 85, 17, Blue
95, 42, 30, Red
71, 87, 84, Blue
25, 67, 59, Blue
57, 42, 97, Blue
32, 81, 56, Blue
61, 97, 48, Blue
54, 26, 32, Red
97, 31, 45, Red
27, 81, 73, Blue
76, 52, 50, Red
78, 40, 58, Red
48, 44, 78, Blue
100, 15, 35, Red
67, 40, 87, Red
50, 87, 88, Blue
31, 90, 34, Blue
4, 100, 93, Blue
34, 73, 89, Blue
26, 71, 67, Blue
68, 57, 51, Blue
15, 93, 25, Blue
48, 42, 93, Blue
46, 73, 47, Red
11, 100, 49, Blue
26, 100, 90, Blue
21, 81, 54, Blue
39, 25, 7, Blue
73, 42, 12, Red
86, 30, 45, Red
52, 64, 90, Blue
29, 21, 10, Blue
100, 72, 25, Red
26, 81, 31, Blue
29, 90, 46, Blue
50, 70, 35, Blue
100, 23, 13, Red
48, 100, 11, Blue
37, 56, 67, Blue
40, 100, 88, Blue
91, 0, 28, Red
29, 82, 81, Blue
40, 96, 54, Blue
34, 83, 85, Blue
15, 43, 35, Red
48, 77, 77, Blue
85, 11, 23, Red
75, 26, 31, Red
100, 32, 34, Red
40, 100, 37, Blue
81, 23, 1, Red
54, 66, 88, Blue
65, 25, 40, Red
25, 58, 47, Blue
96, 38, 46, Red
54, 100, 41, Blue
11, 57, 100, Blue
48, 44, 85, Red
46, 74, 50, Blue
27, 12, 14, Red
50, 24, 50, Red
44, 100, 100, Blue
48, 25, 54, Red
7, 100, 45, Blue
39, 77, 62, Blue
53, 90, 100, Blue
27, 93, 44, Blue
14, 89, 13, Blue
20, 48, 57, Blue
57, 33, 31, Red
53, 47, 89, Blue
40, 49, 33, Blue
30, 58, 79, Blue
49, 50, 15, Red
55, 94, 54, Blue
34, 65, 25, Blue
76, 32, 25, Red
19, 100, 100, Blue
41, 72, 72, Blue
19, 89, 71, Blue
19, 65, 74, Blue
51, 95, 72, Blue
33, 51, 58, Blue
46, 100, 76, Blue
22, 78, 21, Blue
47, 100, 64, Blue
70, 59, 0, Blue
53, 100, 19, Blue
75, 50, 25, Red
100, 37, 44, Red
26, 100, 77, Blue
11, 46, 45, Blue
100, 25, 53, Red
27, 58, 80, Blue
0, 84, 30, Blue
39, 74, 81, Blue
29, 100, 40, Blue
100, 18, 1, Red
18, 72, 24, Blue
24, 75, 36, Blue
84, 17, 68, Red
43, 19, 68, Red
27, 68, 88, Blue
100, 52, 29, Red
70, 25, 66, Red
55, 21, 0, Red
94, 44, 62, Red
71, 2, 14, Red
19, 94, 68, Blue
27, 49, 19, Blue
46, 100, 60, Blue
14, 78, 21, Blue
30, 49, 31, Blue
41, 43, 43, Blue
29, 35, 0, Red
55, 100, 37, Blue
63, 62, 87, Blue
43, 77, 48, Blue
18, 73, 62, Blue
97, 69, 66, Red
20, 64, 100, Blue
66, 27, 18, Red
38, 49, 80, Blue
27, 15, 33, Red
83, 34, 32, Red
44, 100, 92, Blue
52, 14, 54, Red
40, 38, 54, Blue
52, 72, 99, Blue
44, 90, 76, Blue
32, 69, 100, Blue
31, 76, 58, Blue
37, 76, 76, Blue
17, 100, 86, Blue
31, 35, 92, Red
53, 99, 82, Blue
32, 86, 33, Blue
77, 64, 16, Red
35, 88, 51, Blue
47, 77, 35, Blue
100, 42, 41, Red
31, 66, 95, Blue
40, 71, 14, Blue
35, 48, 78, Blue
34, 97, 61, Blue
41, 76, 53, Blue
38, 65, 71, Blue
35, 100, 44, Blue
95, 25, 21, Red
23, 82, 88, Blue
38, 82, 82, Blue
28, 56, 83, Blue
27, 69, 33, Blue
78, 29, 37, Red
40, 32, 46, Blue
91, 42, 13, Red
26, 54, 81, Blue
30, 89, 93, Blue
25, 75, 38, Blue
63, 33, 0, Red
0, 95, 79, Blue
38, 79, 65, Blue
46, 96, 100, Blue
34, 74, 49, Blue
25, 42, 30, Blue
33, 86, 51, Blue
16, 52, 47, Blue
39, 75, 43, Blue
43, 100, 61, Blue
54, 47, 46, Blue
23, 100, 50, Blue
50, 77, 35, Blue
38, 49, 72, Blue
60, 55, 55, Red
77, 0, 21, Red
100, 48, 63, Red
25, 1, 12, Red
35, 100, 92, Blue
38, 95, 69, Blue
39, 100, 90, Blue
36, 90, 29, Blue
18, 90, 42, Blue
26, 16, 100, Blue
31, 93, 35, Blue
25, 91, 100, Blue
13, 51, 32, Blue
19, 76, 51, Blue
20, 93, 24, Blue
35, 76, 36, Blue
28, 48, 55, Blue
48, 43, 63, Blue
49, 72, 78, Blue
55, 26, 36, Red
48, 49, 100, Blue
100, 43, 39, Red
51, 89, 53, Blue
35, 72, 100, Blue
38, 17, 69, Red
25, 69, 13, Blue
82, 32, 37, Red
100, 32, 23, Red
15, 100, 42, Blue
49, 100, 76, Blue
43, 100, 76, Blue
51, 82, 100, Blue
0, 100, 84, Blue
53, 45, 53, Red
30, 41, 74, Blue
42, 67, 23, Blue
51, 61, 90, Blue
6, 100, 70, Blue
25, 100, 100, Blue
53, 70, 88, Blue
39, 100, 61, Blue
43, 81, 64, Blue
40, 100, 74, Blue
83, 49, 40, Red
40, 30, 63, Red
64, 100, 98, Blue
9, 54, 18, Blue
19, 46, 58, Blue
40, 67, 71, Blue
72, 43, 62, Red
10, 31, 74, Blue
47, 80, 58, Blue
18, 84, 34, Blue
76, 22, 13, Red
32, 71, 55, Blue
27, 87, 54, Blue
47, 100, 59, Blue
42, 70, 100, Blue
25, 86, 93, Blue
26, 100, 60, Blue
32, 75, 59, Blue
52, 0, 15, Red
70, 33, 45, Red
38, 95, 75, Blue
39, 47, 70, Blue
54, 0, 56, Red
13, 100, 80, Blue
20, 83, 84, Blue
61, 100, 69, Blue
45, 40, 38, Blue
47, 30, 53, Red
17, 64, 66, Blue
39, 11, 46, Red
71, 30, 39, Red
34, 100, 64, Blue
34, 73, 6, Blue
10, 86, 66, Blue
100, 52, 0, Red
20, 79, 90, Blue
62, 100, 95, Blue
91, 39, 36, Red
19, 97, 58, Blue
55, 73, 82, Blue
27, 87, 59, Blue
21, 55, 38, Blue
21, 73, 55, Blue
81, 30, 56, Red
10, 43, 0, Red
13, 81, 78, Blue
49, 99, 38, Blue
12, 53, 64, Red
40, 97, 97, Blue
78, 21, 75, Red
22, 60, 69, Blue
24, 45, 46, Blue
27, 81, 62, Blue
49, 100, 73, Blue
37, 100, 89, Blue
27, 83, 79, Blue
100, 10, 41, Red
82, 72, 41, Red
89, 48, 19, Red
44, 44, 60, Blue
81, 24, 61, Red
39, 93, 56, Blue
10, 57, 76, Blue
50, 77, 26, Blue
46, 73, 38, Blue
64, 0, 53, Red
55, 43, 65, Blue
40, 87, 35, Blue
0, 26, 50, Red
27, 62, 60, Blue
50, 65, 89, Blue
6, 80, 33, Blue
24, 69, 33, Blue
94, 10, 34, Red
83, 43, 43, Red
47, 72, 53, Blue
5, 100, 100, Blue
17, 55, 60, Blue
50, 100, 57, Blue
49, 100, 90, Blue
48, 69, 71, Blue
0, 47, 62, Red
35, 90, 29, Blue
33, 55, 9, Red
100, 22, 75, Red
72, 72, 75, Blue
40, 100, 47, Blue
46, 50, 55, Blue
13, 72, 59, Blue
37, 77, 43, Blue
55, 32, 37, Red
36, 67, 79, Blue
43, 51, 74, Blue
27, 68, 75, Blue
30, 49, 25, Blue
27, 100, 76, Blue
6, 92, 64, Blue
32, 57, 27, Blue
100, 46, 69, Red
22, 97, 32, Blue
27, 55, 53, Blue
38, 100, 45, Blue
22, 74, 53, Blue
42, 43, 36, Blue
78, 41, 33, Red
28, 88, 89, Blue
83, 22, 70, Red
18, 100, 41, Blue
47, 73, 50, Blue
81, 19, 68, Red
100, 56, 33, Red
90, 0, 44, Red
42, 74, 55, Blue
19, 60, 29, Blue
28, 50, 6, Blue
52, 29, 9, Red
70, 70, 56, Red
37, 78, 87, Blue
14, 35, 84, Blue
63, 77, 89, Blue
31, 58, 62, Blue
62, 100, 40, Blue
33, 100, 60, Blue
27, 94, 11, Blue
24, 100, 64, Blue
57, 19, 30, Red
58, 66, 64, Blue
30, 98, 41, Blue
26, 61, 54, Blue
39, 99, 58, Blue
30, 80, 76, Blue
43, 73, 55, Blue
27, 90, 62, Blue
38, 14, 43, Red
8, 96, 38, Blue
80, 34, 17, Red
38, 100, 100, Blue
33, 66, 87, Blue
100, 13, 85, Red
50, 81, 81, Blue
47, 32, 25, Blue
24, 100, 100, Blue
35, 47, 63, Blue
27, 73, 73, Blue
38, 100, 78, Blue
57, 77, 65, Blue
15, 53, 32, Blue
21, 42, 73, Blue
25, 85, 23, Blue
32, 95, 33, Blue
28, 100, 72, Blue
43, 100, 23, Blue
39, 78, 80, Blue
80, 56, 21, Red
41, 43, 100, Blue
43, 84, 31, Blue
26, 41, 45, Red
95, 23, 26, Red
33, 100, 100, Blue
55, 100, 71, Blue
66, 42, 36, Red
26, 67, 100, Blue
31, 100, 42, Blue
28, 100, 59, Blue
44, 78, 93, Blue
27, 100, 47, Blue
21, 79, 33, Blue
67, 0, 30, Red
41, 48, 24, Blue
29, 100, 0, Blue
32, 100, 94, Blue
16, 56, 49, Blue
20, 69, 5, Blue
14, 100, 88, Blue
48, 78, 85, Blue
46, 88, 74, Blue
43, 100, 61, Blue
100, 24, 25, Red
72, 39, 52, Red
8, 76, 27, Blue
9, 62, 91, Blue
0, 74, 59, Blue
24, 34, 10, Blue
44, 75, 89, Blue
48, 98, 59, Blue
41, 55, 44, Blue
85, 18, 43, Red
8, 81, 59, Blue
49, 100, 50, Blue
100, 52, 45, Red
70, 100, 57, Blue
21, 73, 81, Blue
20, 80, 64, Blue
34, 69, 70, Blue
1, 100, 64, Blue
16, 96, 44, Blue
82, 47, 35, Red
27, 100, 17, Blue
98, 43, 0, Red
11, 63, 34, Blue
29, 63, 90, Blue
28, 58, 85, Blue
7, 59, 75, Blue
9, 93, 50, Blue
29, 55, 91, Blue
91, 4, 42, Red
100, 38, 30, Red
78, 75, 91, Blue
17, 56, 48, Blue
100, 20, 37, Red
27, 52, 31, Blue
29, 49, 84, Blue
38, 100, 78, Blue
80, 13, 59, Red
41, 100, 59, Blue
42, 84, 89, Blue
15, 100, 89, Blue
32, 72, 76, Blue
36, 57, 36, Blue
24, 100, 28, Blue
100, 42, 72, Red
15, 22, 70, Blue
43, 100, 47, Blue
55, 71, 59, Blue
25, 77, 81, Blue
62, 100, 45, Blue
34, 39, 83, Blue
29, 96, 27, Blue
20, 39, 38, Blue
34, 74, 55, Blue
100, 40, 81, Red
99, 37, 41, Red
55, 93, 61, Blue
31, 81, 59, Blue
33, 46, 47, Red
31, 29, 29, Blue
24, 91, 71, Blue
22, 78, 58, Blue
17, 100, 50, Blue
10, 100, 100, Blue
16, 25, 76, Red
60, 5, 19, Red
32, 66, 71, Blue
51, 82, 67, Blue
100, 0, 16, Red
30, 74, 28, Blue
94, 0, 51, Red
46, 80, 95, Blue
100, 59, 43, Red
100, 59, 32, Red
24, 35, 15, Blue
33, 43, 73, Blue
58, 98, 9, Blue
0, 100, 47, Blue
38, 47, 99, Blue
21, 31, 36, Blue
17, 44, 100, Blue
100, 19, 14, Red
27, 94, 23, Blue
100, 27, 65, Red
54, 37, 46, Blue
30, 83, 55, Blue
60, 20, 50, Red
69, 39, 33, Red
43, 49, 58, Blue
44, 85, 52, Blue
54, 17, 0, Red
100, 41, 45, Red
50, 33, 48, Blue
100, 33, 28, Red
46, 89, 39, Blue
0, 80, 63, Blue
18, 80, 78, Blue
27, 89, 23, Blue
91, 33, 42, Red
66, 20, 0, Red
15, 54, 100, Blue
