34, 80, 0, Blue
35, 79, 8, Blue
69, 31, 83, Red
28, 77, 34, Blue
61, 29, 93, Red
86, 27, 78, Red
34, 80, 34, Blue
38, 81, 37, Blue
72, 26, 56, Red
71, 30, 59, Red
49, 80, 30, Blue
69, 17, 70, Red
26, 81, 0, Blue
38, 77, 25, Blue
81, 27, 88, Red
84, 35, 73, Red
80, 33, 100, Red
59, 79, 19, Blue
68, 26, 73, Red
71, 24, 71, Red
20, 80, 18, Blue
23, 78, 28, Blue
63, 32, 58, Red
16, 82, 24, Blue
22, 79, 29, Blue
19, 77, 24, Blue
82, 28, 62, Red
37, 80, 11, Blue
53, 81, 0, Blue
83, 28, 100, Red
81, 36, 67, Red
45, 79, 27, Blue
19, 78, 19, Blue
41, 79, 44, Blue
27, 79, 6, Blue
33, 76, 14, Blue
36, 80, 31, Blue
39, 79, 17, Blue
18, 78, 38, Blue
45, 80, 47, Blue
79, 36, 100, Red
32, 75, 0, Blue
25, 78, 16, Blue
86, 32, 78, Red
80, 30, 69, Red
44, 78, 6, Blue
76, 24, 89, Red
32, 77, 39, Blue
77, 30, 90, Red
39, 80, 41, Blue
43, 79, 7, Blue
22, 79, 7, Blue
22, 81, 44, Blue
37, 81, 28, Blue
26, 76, 29, Blue
61, 36, 63, Red
27, 82, 21, Blue
34, 78, 27, Blue
31, 82, 2, Blue
43, 75, 7, Blue
34, 80, 0, Blue
33, 78, 28, Blue
22, 82, 22, Blue
41, 78, 22, Blue
75, 29, 68, Red
51, 37, 91, Red
26, 78, 34, Blue
35, 79, 36, Blue
35, 77, 41, Blue
26, 82, 0, Blue
71, 28, 100, Red
84, 29, 88, Red
88, 33, 70, Red
45, 77, 15, Blue
49, 80, 26, Blue
36, 78, 52, Blue
0, 78, 32, Blue
7, 80, 0, Blue
30, 75, 6, Blue
70, 21, 99, Red
84, 26, 68, Red
84, 38, 100, Red
47, 74, 38, Blue
50, 81, 12, Blue
94, 31, 87, Red
71, 23, 75, Red
48, 79, 27, Blue
55, 80, 18, Blue
16, 79, 37, Blue
36, 79, 3, Blue
46, 78, 36, Blue
77, 26, 79, Red
74, 28, 89, Red
69, 22, 81, Red
34, 78, 0, Blue
28, 80, 9, Blue
38, 79, 11, Blue
43, 78, 24, Blue
38, 82, 4, Blue
21, 79, 13, Blue
34, 79, 41, Blue
44, 80, 14, Blue
69, 34, 71, Red
71, 22, 85, Red
17, 77, 10, Blue
38, 80, 23, Blue
35, 82, 37, Blue
41, 79, 63, Blue
30, 80, 0, Blue
80, 31, 84, Red
35, 77, 37, Blue
42, 77, 11, Blue
67, 37, 67, Red
75, 29, 83, Red
64, 26, 98, Red
33, 77, 14, Blue
18, 81, 32, Blue
45, 80, 0, Blue
43, 78, 36, Blue
49, 80, 51, Blue
52, 81, 14, Blue
44, 78, 2, Blue
20, 77, 16, Blue
75, 22, 68, Red
45, 83, 30, Blue
45, 82, 14, Blue
42, 78, 7, Blue
17, 78, 6, Blue
39, 73, 33, Blue
43, 78, 4, Blue
65, 32, 65, Red
67, 34, 65, Red
45, 77, 0, Blue
81, 28, 64, Red
23, 78, 34, Blue
80, 30, 97, Red
50, 81, 35, Blue
90, 39, 82, Red
31, 84, 14, Blue
25, 82, 57, Blue
48, 81, 26, Blue
73, 26, 26, Red
48, 79, 1, Blue
33, 79, 8, Blue
45, 82, 28, Blue
36, 82, 8, Blue
27, 78, 17, Blue
60, 45, 82, Red
25, 81, 12, Blue
37, 82, 0, Blue
65, 33, 83, Red
51, 78, 11, Blue
35, 81, 30, Blue
18, 80, 12, Blue
18, 85, 21, Blue
69, 31, 82, Red
20, 79, 17, Blue
40, 79, 16, Blue
42, 81, 28, Blue
42, 78, 37, Blue
72, 38, 85, Red
24, 79, 27, Blue
41, 81, 13, Blue
78, 27, 85, Red
82, 33, 78, Red
17, 83, 35, Blue
30, 85, 24, Blue
15, 83, 32, Blue
36, 80, 19, Blue
29, 79, 0, Blue
79, 20, 90, Red
80, 35, 79, Red
68, 33, 86, Red
31, 83, 0, Blue
48, 78, 24, Blue
77, 31, 69, Red
61, 31, 100, Red
19, 81, 29, Blue
13, 80, 29, Blue
75, 37, 66, Red
38, 82, 4, Blue
30, 79, 19, Blue
97, 22, 80, Red
33, 81, 48, Blue
55, 76, 5, Blue
53, 79, 23, Blue
40, 83, 33, Blue
35, 81, 13, Blue
79, 31, 91, Red
90, 23, 60, Red
65, 30, 56, Red
44, 83, 19, Blue
73, 33, 97, Red
21, 81, 24, Blue
7, 79, 10, Blue
30, 78, 39, Blue
30, 84, 22, Blue
22, 80, 13, Blue
73, 35, 83, Red
38, 78, 67, Blue
89, 34, 80, Red
43, 26, 64, Red
82, 35, 99, Red
14, 77, 8, Blue
48, 82, 16, Blue
42, 79, 39, Blue
83, 31, 83, Red
33, 82, 8, Blue
82, 29, 68, Red
41, 82, 36, Blue
23, 77, 3, Blue
56, 19, 59, Red
24, 80, 0, Blue
31, 77, 23, Blue
23, 81, 60, Blue
91, 33, 51, Red
58, 35, 96, Red
72, 37, 78, Red
31, 80, 26, Blue
45, 79, 10, Blue
33, 81, 48, Blue
25, 77, 22, Blue
82, 28, 97, Red
28, 77, 37, Blue
44, 84, 7, Blue
79, 26, 92, Red
65, 24, 54, Red
75, 33, 99, Red
29, 80, 0, Blue
81, 39, 86, Red
86, 30, 88, Red
94, 30, 54, Red
79, 30, 86, Red
27, 78, 45, Blue
21, 76, 29, Blue
59, 27, 59, Red
33, 79, 19, Blue
43, 79, 4, Blue
45, 80, 29, Blue
8, 80, 18, Blue
18, 81, 19, Blue
75, 34, 49, Red
16, 79, 13, Blue
38, 79, 41, Blue
79, 35, 82, Red
71, 33, 62, Red
64, 28, 86, Red
36, 82, 54, Blue
34, 77, 49, Blue
43, 81, 10, Blue
77, 30, 82, Red
25, 80, 5, Blue
94, 28, 57, Red
48, 77, 28, Blue
59, 81, 8, Blue
76, 38, 100, Red
28, 85, 17, Blue
32, 81, 8, Blue
83, 25, 85, Red
45, 81, 3, Blue
42, 79, 23, Blue
36, 82, 32, Blue
26, 79, 22, Blue
74, 27, 79, Red
42, 80, 10, Blue
26, 80, 22, Blue
56, 23, 94, Red
37, 78, 29, Blue
84, 29, 73, Red
39, 79, 42, Blue
86, 23, 86, Red
56, 78, 24, Blue
32, 77, 1, Blue
34, 85, 26, Blue
43, 81, 31, Blue
72, 29, 72, Red
25, 81, 15, Blue
24, 78, 29, Blue
53, 78, 19, Blue
35, 76, 0, Blue
64, 32, 83, Red
34, 83, 0, Blue
12, 80, 14, Blue
75, 24, 55, Red
75, 32, 71, Red
47, 77, 21, Blue
37, 80, 26, Blue
31, 80, 8, Blue
66, 27, 70, Red
36, 80, 12, Blue
33, 81, 38, Blue
86, 29, 46, Red
40, 78, 26, Blue
47, 77, 53, Blue
25, 81, 11, Blue
29, 79, 49, Blue
29, 83, 21, Blue
16, 77, 16, Blue
9, 77, 9, Blue
40, 80, 20, Blue
42, 80, 17, Blue
70, 28, 100, Red
34, 78, 39, Blue
35, 79, 0, Blue
31, 83, 11, Blue
79, 20, 90, Red
35, 80, 36, Blue
41, 79, 25, Blue
25, 80, 30, Blue
48, 76, 35, Blue
80, 25, 71, Red
32, 79, 4, Blue
76, 27, 73, Red
81, 22, 100, Red
34, 76, 0, Blue
30, 80, 12, Blue
44, 82, 38, Blue
72, 23, 97, Red
62, 32, 75, Red
36, 79, 14, Blue
68, 36, 83, Red
74, 31, 84, Red
47, 82, 15, Blue
41, 77, 22, Blue
14, 80, 28, Blue
64, 37, 88, Red
36, 82, 5, Blue
33, 80, 34, Blue
21, 79, 20, Blue
24, 81, 1, Blue
58, 82, 21, Blue
43, 80, 16, Blue
32, 80, 41, Blue
39, 77, 0, Blue
39, 80, 0, Blue
33, 80, 24, Blue
25, 76, 38, Blue
42, 80, 14, Blue
33, 82, 0, Blue
87, 33, 69, Red
25, 79, 1, Blue
36, 80, 2, Blue
66, 28, 83, Red
42, 79, 40, Blue
46, 22, 89, Red
42, 29, 93, Red
54, 80, 9, Blue
44, 77, 14, Blue
66, 34, 73, Red
23, 80, 54, Blue
24, 83, 15, Blue
47, 77, 23, Blue
42, 75, 31, Blue
24, 80, 43, Blue
36, 79, 31, Blue
63, 28, 81, Red
44, 78, 19, Blue
33, 81, 33, Blue
47, 78, 48, Blue
35, 77, 12, Blue
74, 26, 68, Red
37, 79, 20, Blue
50, 30, 87, Red
37, 83, 23, Blue
32, 78, 0, Blue
40, 80, 17, Blue
74, 28, 100, Red
25, 81, 1, Blue
26, 80, 28, Blue
83, 30, 100, Red
76, 28, 64, Red
84, 30, 85, Red
71, 23, 61, Red
81, 26, 71, Red
53, 83, 12, Blue
27, 83, 25, Blue
27, 77, 28, Blue
85, 29, 78, Red
63, 27, 79, Red
33, 76, 13, Blue
42, 79, 24, Blue
49, 81, 22, Blue
46, 79, 47, Blue
41, 76, 13, Blue
38, 79, 34, Blue
58, 34, 68, Red
80, 36, 80, Red
46, 79, 0, Blue
29, 79, 29, Blue
63, 24, 62, Red
99, 28, 77, Red
37, 82, 30, Blue
71, 28, 71, Red
60, 32, 76, Red
34, 82, 40, Blue
48, 76, 34, Blue
37, 77, 29, Blue
34, 81, 0, Blue
66, 22, 78, Red
71, 32, 77, Red
49, 81, 16, Blue
85, 36, 73, Red
78, 29, 70, Red
63, 20, 71, Red
71, 30, 56, Red
87, 34, 60, Red
20, 79, 28, Blue
44, 80, 10, Blue
34, 80, 1, Blue
